"orderId","category","mainDish","pairedDish","session","taste","budget","groupSize"
2700,"drinks","Lassi","None","Online","Sweet","High",1
2701,"dinner","Mutton Kassa","Khaja","Online","Sweet","High",1
2702,"snacks","Dahibara Aludum","Gupchup","Dine-in","Sweet","High",1
2703,"lunch","Macha Besara","Chingudi Jhola","Online","Sweet","Low",2
2704,"drinks","Lassi","None","Dine-in","Spicy","Medium","Family Pack"
2705,"lunch","Saga Bhaja","None","Takeaway","Sweet","Medium","Family Pack"
2706,"drinks","Palm Juice","None","Online","Savory","Medium",1
2707,"dinner","Chuna Machha Tarkari","None","Online","Savory","High",2
2708,"lunch","Mansa Tarkari","None","Dine-in","Sweet","Medium","Family Pack"
2709,"snacks","Aloo Chop","None","Dine-in","Mild","Medium",2
2710,"breakfast","Chhena Poda","None","Dine-in","Savory","High","Family Pack"
2711,"snacks","Ghugni Chat","None","Takeaway","Sweet","Low",1
2712,"drinks","Black Coffee","None","Dine-in","Mild","Low",2
2713,"dinner","Dahi Baigana","None","Takeaway","Sweet","High",2
2714,"dinner","Alu Dum","None","Online","Sweet","High",4
2715,"breakfast","Ghugni","Piaji","Dine-in","Savory","Medium",6
2716,"dinner","Mati Handi Mutton","None","Takeaway","Savory","High","Family Pack"
2717,"breakfast","Dalma","Rice & Saga Bhaja","Online","Spicy","Low",2
2718,"breakfast","Ghugni","Piaji","Online","Mild","High",2
2719,"drinks","Palm Juice","None","Takeaway","Sweet","Low",2
2720,"breakfast","Kanika","Chhena Poda","Dine-in","Savory","Medium","Family Pack"
2721,"snacks","Chhena Gaja","None","Dine-in","Spicy","Low",6
2722,"snacks","Aloo Chop","None","Online","Mild","High",1
2723,"breakfast","Dalma","Rice & Saga Bhaja","Online","Savory","Low",2
2724,"drinks","Lassi","None","Online","Sweet","High",1
2725,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Mild","Low",2
2726,"snacks","Dahibara Aludum","Gupchup","Takeaway","Spicy","Medium",1
2727,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","Medium","Family Pack"
2728,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Spicy","Medium",6
2729,"snacks","Chhena Gaja","None","Dine-in","Mild","High",6
2730,"drinks","Lassi","None","Online","Savory","Medium",4
2731,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","Low",6
2732,"dinner","Khaja","None","Online","Mild","Medium",6
2733,"snacks","Ghugni Chat","None","Dine-in","Sweet","Low",1
2734,"dinner","Dahi Baigana","None","Dine-in","Mild","Low",1
2735,"dinner","Alu Dum","None","Takeaway","Spicy","Medium",2
2736,"lunch","Mansa Tarkari","None","Takeaway","Mild","Low",4
2737,"breakfast","Kanika","Chhena Poda","Takeaway","Spicy","Medium",2
2738,"dinner","Alu Dum","None","Takeaway","Mild","Low",4
2739,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Spicy","High",6
2740,"breakfast","Kanika","Chhena Poda","Dine-in","Savory","High",6
2741,"snacks","Poda Pitha","Tea","Takeaway","Sweet","High",1
2742,"breakfast","Kanika","Chhena Poda","Online","Sweet","High",2
2743,"snacks","Dahibara Aludum","Gupchup","Online","Spicy","Medium",4
2744,"lunch","Chingudi Jhola","None","Dine-in","Sweet","Medium",6
2745,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Mild","High",2
2746,"breakfast","Ghugni","Piaji","Takeaway","Spicy","Medium",1
2747,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Mild","Medium","Family Pack"
2748,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","High","Family Pack"
2749,"drinks","Black Coffee","None","Dine-in","Savory","Medium",1
2750,"snacks","Aloo Chop","None","Takeaway","Sweet","High","Family Pack"
2751,"drinks","Buttermilk","None","Dine-in","Spicy","Low",2
2752,"dinner","Chuna Machha Tarkari","None","Online","Mild","High","Family Pack"
2753,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Mild","Medium",2
2754,"dinner","Chuna Machha Tarkari","None","Dine-in","Savory","High",4
2755,"drinks","Tea","None","Dine-in","Savory","Medium",2
2756,"breakfast","Kanika","Chhena Poda","Dine-in","Spicy","Low",1
2757,"snacks","Aloo Chop","None","Takeaway","Mild","High",1
2758,"lunch","Dalma","Rice & Saga Bhaja","Online","Mild","Medium",6
2759,"snacks","Poda Pitha","Tea","Takeaway","Sweet","Medium",2
2760,"lunch","Saga Bhaja","None","Online","Spicy","Medium","Family Pack"
2761,"snacks","Dahibara Aludum","Gupchup","Online","Mild","Low",2
2762,"drinks","Tea","None","Online","Sweet","Low",4
2763,"dinner","Mutton Kassa","Khaja","Takeaway","Savory","High",1
2764,"snacks","Ghugni Chat","None","Online","Mild","Medium","Family Pack"
2765,"dinner","Chuna Machha Tarkari","None","Takeaway","Mild","Low","Family Pack"
2766,"drinks","Tea","None","Takeaway","Mild","Low",2
2767,"lunch","Chingudi Jhola","None","Dine-in","Savory","Low","Family Pack"
2768,"snacks","Dahibara Aludum","Gupchup","Takeaway","Mild","Low",4
2769,"snacks","Ghugni Chat","None","Dine-in","Mild","Medium","Family Pack"
2770,"dinner","Mutton Kassa","Khaja","Online","Sweet","High",6
2771,"breakfast","Chhena Poda","None","Dine-in","Savory","Medium",4
2772,"lunch","Santula","None","Takeaway","Mild","Medium",2
2773,"lunch","Chingudi Jhola","None","Online","Sweet","High",4
2774,"drinks","Black Coffee","None","Takeaway","Spicy","Low",2
2775,"lunch","Chingudi Jhola","None","Dine-in","Savory","High",2
2776,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Savory","High","Family Pack"
2777,"lunch","Santula","None","Dine-in","Mild","Medium",1
2778,"snacks","Dahibara Aludum","Gupchup","Online","Savory","Medium",6
2779,"breakfast","Bara","None","Takeaway","Savory","High",1
2780,"drinks","Black Coffee","None","Online","Spicy","Low","Family Pack"
2781,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Mild","Medium",4
2782,"lunch","Chingudi Jhola","None","Takeaway","Mild","Low",2
2783,"snacks","Ghugni Chat","None","Online","Spicy","Low",1
2784,"drinks","Palm Juice","None","Dine-in","Savory","Medium","Family Pack"
2785,"breakfast","Ghugni","Piaji","Takeaway","Sweet","Low",2
2786,"dinner","Mati Handi Mutton","None","Online","Sweet","Medium","Family Pack"
2787,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Spicy","Low",2
2788,"snacks","Chhena Gaja","None","Takeaway","Savory","High",1
2789,"dinner","Khaja","None","Online","Savory","High",1
2790,"drinks","Lassi","None","Takeaway","Sweet","Medium",4
2791,"drinks","Black Coffee","None","Dine-in","Mild","High","Family Pack"
2792,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","Medium","Family Pack"
2793,"drinks","Buttermilk","None","Online","Sweet","Low",6
2794,"breakfast","Kanika","Chhena Poda","Online","Spicy","Low","Family Pack"
2795,"breakfast","Kanika","Chhena Poda","Online","Savory","Medium","Family Pack"
2796,"dinner","Mati Handi Mutton","None","Online","Savory","Low",2
2797,"breakfast","Bara","None","Dine-in","Mild","Medium",4
2798,"breakfast","Ghugni","Piaji","Dine-in","Sweet","High",2
2799,"breakfast","Chhena Poda","None","Online","Spicy","High",4
2800,"snacks","Aloo Chop","None","Dine-in","Mild","Low",6
2801,"dinner","Khaja","None","Dine-in","Spicy","Medium",1
2802,"snacks","Dahibara Aludum","Gupchup","Takeaway","Savory","Medium","Family Pack"
2803,"dinner","Khaja","None","Dine-in","Mild","Low",1
2804,"lunch","Saga Bhaja","None","Online","Spicy","High",6
2805,"snacks","Ghugni Chat","None","Online","Sweet","High",4
2806,"snacks","Chhena Gaja","None","Online","Spicy","High",1
2807,"lunch","Saga Bhaja","None","Takeaway","Spicy","Medium",1
2808,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","Medium",6
2809,"breakfast","Kanika","Chhena Poda","Online","Mild","Low",1
2810,"drinks","Tea","None","Takeaway","Sweet","Medium",4
2811,"breakfast","Chhena Poda","None","Takeaway","Spicy","High",4
2812,"drinks","Black Coffee","None","Takeaway","Sweet","High",6
2813,"dinner","Mutton Kassa","Khaja","Online","Spicy","Low",4
2814,"drinks","Palm Juice","None","Dine-in","Savory","Medium",4
2815,"lunch","Saga Bhaja","None","Dine-in","Mild","Medium",6
2816,"drinks","Buttermilk","None","Online","Savory","Medium",6
2817,"snacks","Chhena Gaja","None","Online","Savory","Medium",4
2818,"dinner","Dahi Baigana","None","Online","Savory","Low",4
2819,"drinks","Palm Juice","None","Dine-in","Savory","High",4
2820,"drinks","Lassi","None","Online","Savory","High",2
2821,"dinner","Mutton Kassa","Khaja","Dine-in","Mild","Medium",4
2822,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Savory","Low",4
2823,"lunch","Santula","None","Online","Mild","High",4
2824,"dinner","Khaja","None","Takeaway","Spicy","Low",1
2825,"drinks","Palm Juice","None","Takeaway","Spicy","High",1
2826,"drinks","Lassi","None","Dine-in","Spicy","Medium",2
2827,"dinner","Khaja","None","Online","Savory","Medium",2
2828,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Sweet","Medium","Family Pack"
2829,"lunch","Chingudi Jhola","None","Takeaway","Spicy","High","Family Pack"
2830,"snacks","Dahibara Aludum","Gupchup","Online","Mild","Low",1
2831,"dinner","Mutton Kassa","Khaja","Online","Mild","Low",4
2832,"dinner","Alu Dum","None","Online","Sweet","High",4
2833,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Savory","High",2
2834,"snacks","Chhena Gaja","None","Online","Spicy","Medium",4
2835,"snacks","Poda Pitha","Tea","Online","Sweet","Low","Family Pack"
2836,"drinks","Black Coffee","None","Takeaway","Sweet","High","Family Pack"
2837,"snacks","Dahibara Aludum","Gupchup","Dine-in","Savory","High",2
2838,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","High",4
2839,"breakfast","Kanika","Chhena Poda","Takeaway","Spicy","Low",6
2840,"snacks","Ghugni Chat","None","Takeaway","Sweet","High",2
2841,"lunch","Saga Bhaja","None","Online","Spicy","Medium","Family Pack"
2842,"lunch","Saga Bhaja","None","Dine-in","Savory","Low",4
2843,"lunch","Saga Bhaja","None","Takeaway","Savory","Low",2
2844,"drinks","Lassi","None","Takeaway","Mild","Medium",1
2845,"snacks","Poda Pitha","Tea","Dine-in","Spicy","Medium",6
2846,"snacks","Aloo Chop","None","Takeaway","Spicy","Low",4
2847,"snacks","Ghugni Chat","None","Dine-in","Sweet","Medium","Family Pack"
2848,"breakfast","Chhena Poda","None","Online","Mild","High",2
2849,"dinner","Alu Dum","None","Dine-in","Sweet","High",6
2850,"dinner","Dahi Baigana","None","Online","Sweet","High","Family Pack"
2851,"snacks","Dahibara Aludum","Gupchup","Online","Sweet","Low",1
2852,"snacks","Chhena Gaja","None","Dine-in","Sweet","Medium",1
2853,"lunch","Saga Bhaja","None","Online","Mild","High",4
2854,"snacks","Poda Pitha","Tea","Dine-in","Sweet","Low",4
2855,"breakfast","Chhena Poda","None","Dine-in","Mild","Medium",2
2856,"lunch","Chingudi Jhola","None","Takeaway","Savory","Low","Family Pack"
2857,"snacks","Dahibara Aludum","Gupchup","Dine-in","Mild","Low",2
2858,"breakfast","Dalma","Rice & Saga Bhaja","Online","Spicy","Low",4
2859,"snacks","Dahibara Aludum","Gupchup","Dine-in","Savory","Low",6
2860,"lunch","Santula","None","Dine-in","Savory","Medium",4
2861,"snacks","Chhena Gaja","None","Dine-in","Savory","Medium","Family Pack"
2862,"breakfast","Kanika","Chhena Poda","Takeaway","Sweet","Low",4
2863,"snacks","Poda Pitha","Tea","Takeaway","Savory","Low","Family Pack"
2864,"lunch","Santula","None","Takeaway","Mild","High",6
2865,"snacks","Ghugni Chat","None","Dine-in","Savory","Medium",2
2866,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Sweet","Low","Family Pack"
2867,"dinner","Mutton Kassa","Khaja","Takeaway","Sweet","Medium",2
2868,"drinks","Tea","None","Takeaway","Sweet","High",2
2869,"drinks","Black Coffee","None","Dine-in","Savory","Medium","Family Pack"
2870,"drinks","Buttermilk","None","Online","Mild","Low","Family Pack"
2871,"drinks","Buttermilk","None","Takeaway","Sweet","Medium",2
2872,"lunch","Mansa Tarkari","None","Dine-in","Mild","High","Family Pack"
2873,"lunch","Santula","None","Online","Mild","Low","Family Pack"
2874,"drinks","Black Coffee","None","Takeaway","Savory","Low",4
2875,"snacks","Poda Pitha","Tea","Takeaway","Sweet","High",2
2876,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Spicy","Low","Family Pack"
2877,"dinner","Chuna Machha Tarkari","None","Dine-in","Spicy","Low",6
2878,"dinner","Alu Dum","None","Dine-in","Mild","Medium",2
2879,"drinks","Lassi","None","Online","Sweet","Low",1
2880,"lunch","Saga Bhaja","None","Takeaway","Savory","Medium","Family Pack"
2881,"dinner","Khaja","None","Dine-in","Spicy","Medium",6
2882,"snacks","Poda Pitha","Tea","Dine-in","Savory","Medium",6
2883,"drinks","Black Coffee","None","Takeaway","Mild","High",1
2884,"breakfast","Bara","None","Takeaway","Mild","High","Family Pack"
2885,"dinner","Chuna Machha Tarkari","None","Dine-in","Spicy","Low",6
2886,"breakfast","Chhena Poda","None","Takeaway","Mild","Medium",2
2887,"dinner","Alu Dum","None","Online","Mild","Low",4
2888,"snacks","Chhena Gaja","None","Takeaway","Savory","High",4
2889,"drinks","Tea","None","Takeaway","Spicy","High",2
2890,"drinks","Buttermilk","None","Takeaway","Mild","Low",6
2891,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Mild","Low",1
2892,"dinner","Chuna Machha Tarkari","None","Takeaway","Sweet","High",4
2893,"breakfast","Chhena Poda","None","Takeaway","Sweet","Medium",6
2894,"snacks","Poda Pitha","Tea","Takeaway","Sweet","High","Family Pack"
2895,"dinner","Mati Handi Mutton","None","Online","Spicy","High",1
2896,"snacks","Chhena Gaja","None","Takeaway","Spicy","Medium",6
2897,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Mild","Medium",1
2898,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Savory","Low",6
2899,"drinks","Buttermilk","None","Takeaway","Mild","Medium","Family Pack"
2900,"dinner","Dahi Baigana","None","Dine-in","Savory","High","Family Pack"
2901,"snacks","Ghugni Chat","None","Takeaway","Sweet","Low",4
2902,"snacks","Aloo Chop","None","Takeaway","Sweet","Medium","Family Pack"
2903,"lunch","Chingudi Jhola","None","Dine-in","Sweet","Low","Family Pack"
2904,"snacks","Ghugni Chat","None","Takeaway","Spicy","Medium","Family Pack"
2905,"drinks","Buttermilk","None","Dine-in","Spicy","Medium",2
2906,"breakfast","Ghugni","Piaji","Takeaway","Spicy","High","Family Pack"
2907,"snacks","Ghugni Chat","None","Takeaway","Mild","Low","Family Pack"
2908,"snacks","Chhena Gaja","None","Dine-in","Spicy","Low",4
2909,"breakfast","Bara","None","Takeaway","Spicy","High",2
2910,"breakfast","Kanika","Chhena Poda","Dine-in","Sweet","High",6
2911,"breakfast","Chhena Poda","None","Takeaway","Savory","High",6
2912,"drinks","Palm Juice","None","Dine-in","Savory","Low",6
2913,"snacks","Ghugni Chat","None","Takeaway","Sweet","Low",4
2914,"breakfast","Ghugni","Piaji","Dine-in","Savory","Medium",4
2915,"drinks","Palm Juice","None","Online","Mild","Medium","Family Pack"
2916,"drinks","Buttermilk","None","Online","Spicy","Medium",1
2917,"drinks","Buttermilk","None","Takeaway","Sweet","Medium",2
2918,"lunch","Mansa Tarkari","None","Takeaway","Spicy","Low",1
2919,"breakfast","Bara","None","Online","Sweet","High",2
2920,"breakfast","Pakhala Bhata","Badi Chura","Online","Mild","Medium",4
2921,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Mild","Medium",1
2922,"breakfast","Chhena Poda","None","Takeaway","Spicy","High",6
2923,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","Low","Family Pack"
2924,"dinner","Alu Dum","None","Dine-in","Savory","Medium",2
2925,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Savory","High",4
2926,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","Medium",4
2927,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Mild","Low",4
2928,"drinks","Black Coffee","None","Takeaway","Spicy","Low",2
2929,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","High",2
2930,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Mild","Medium",4
2931,"lunch","Saga Bhaja","None","Online","Savory","Low",1
2932,"dinner","Chuna Machha Tarkari","None","Online","Mild","Low",4
2933,"drinks","Lassi","None","Takeaway","Savory","Low",1
2934,"drinks","Buttermilk","None","Online","Savory","Medium",6
2935,"drinks","Tea","None","Takeaway","Mild","High","Family Pack"
2936,"snacks","Poda Pitha","Tea","Takeaway","Savory","Medium",2
2937,"breakfast","Ghugni","Piaji","Dine-in","Mild","Medium","Family Pack"
2938,"breakfast","Pakhala Bhata","Badi Chura","Online","Spicy","High",1
2939,"snacks","Chhena Gaja","None","Online","Savory","Low",1
2940,"drinks","Lassi","None","Online","Sweet","Low",6
2941,"drinks","Palm Juice","None","Takeaway","Savory","Low",2
2942,"drinks","Tea","None","Online","Savory","Medium",6
2943,"drinks","Lassi","None","Takeaway","Spicy","Low",4
2944,"drinks","Palm Juice","None","Takeaway","Savory","High",6
2945,"snacks","Aloo Chop","None","Online","Savory","Low",6
2946,"lunch","Santula","None","Dine-in","Savory","High","Family Pack"
2947,"breakfast","Kanika","Chhena Poda","Dine-in","Spicy","Medium",2
2948,"lunch","Chingudi Jhola","None","Takeaway","Spicy","High","Family Pack"
2949,"dinner","Alu Dum","None","Online","Mild","Medium",6
2950,"lunch","Mansa Tarkari","None","Dine-in","Savory","High",6
2951,"dinner","Alu Dum","None","Dine-in","Mild","Low",6
2952,"lunch","Saga Bhaja","None","Dine-in","Savory","High","Family Pack"
2953,"drinks","Black Coffee","None","Online","Sweet","Medium",6
2954,"snacks","Aloo Chop","None","Dine-in","Savory","High","Family Pack"
2955,"breakfast","Ghugni","Piaji","Online","Mild","Low","Family Pack"
2956,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","Low",1
2957,"breakfast","Chhena Poda","None","Dine-in","Sweet","Low",6
2958,"snacks","Ghugni Chat","None","Online","Mild","Medium",2
2959,"snacks","Ghugni Chat","None","Takeaway","Savory","Medium",1
2960,"breakfast","Ghugni","Piaji","Dine-in","Mild","High",4
2961,"dinner","Mutton Kassa","Khaja","Takeaway","Sweet","High",1
2962,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","High",4
2963,"snacks","Poda Pitha","Tea","Takeaway","Spicy","High",1
2964,"snacks","Ghugni Chat","None","Takeaway","Savory","High",1
2965,"drinks","Palm Juice","None","Takeaway","Sweet","Medium","Family Pack"
2966,"drinks","Buttermilk","None","Takeaway","Spicy","Medium",2
2967,"lunch","Santula","None","Takeaway","Sweet","Medium",4
2968,"drinks","Palm Juice","None","Takeaway","Mild","High",4
2969,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","Medium",1
2970,"snacks","Ghugni Chat","None","Online","Savory","Low",4
2971,"breakfast","Chhena Poda","None","Dine-in","Savory","Low",2
2972,"drinks","Buttermilk","None","Online","Mild","Low",4
2973,"dinner","Alu Dum","None","Dine-in","Mild","Medium",6
2974,"snacks","Dahibara Aludum","Gupchup","Takeaway","Spicy","High","Family Pack"
2975,"drinks","Lassi","None","Online","Mild","High",1
2976,"drinks","Lassi","None","Dine-in","Savory","Low",2
2977,"dinner","Khaja","None","Online","Sweet","High",2
2978,"lunch","Mansa Tarkari","None","Takeaway","Mild","Low",6
2979,"breakfast","Ghugni","Piaji","Dine-in","Savory","High",1
2980,"snacks","Aloo Chop","None","Dine-in","Sweet","Medium",2
2981,"lunch","Santula","None","Dine-in","Mild","Low","Family Pack"
2982,"lunch","Chingudi Jhola","None","Online","Mild","Medium",6
2983,"snacks","Ghugni Chat","None","Dine-in","Savory","Medium",4
